File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
scrubbed/Scrubbed_Files_01/marsh1/20170227/proc_marsh1_PST_D20170227T070436m394.wav,2017-02-27 07:04:36,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brbsol1,Brown-backed Solitaire,0.2301
"SYNC/Cam10/2021-02-28/11 Camera 10 - 2-28-2021, 6.12.00am (2).mp4",2021-02-28 06:12:00,175.0,Spectrogram 1,1.0,1914.0,1917.0,150.0,12000.0,lecthr,LeConte's Thrasher,0.4177
"SYNC/Cam10/2021-02-18/11 Camera 10 - 2-18-2021, 6.15.00am.mp4",2021-02-18 06:15:00,82.0,Spectrogram 1,1.0,2016.0,2019.0,150.0,12000.0,spotow,Spotted Towhee,0.2024
"SYNC/Cam07/2021-04-23/04 Camera 7 - 4-23-2021, 4.00.00am - 8.mp4",2021-04-23 04:00:00,183.0,Spectrogram 1,1.0,1377.0,1380.0,150.0,12000.0,comgal1,Common Gallinule,0.1881
scrubbed/Scrubbed_Files_01/marsh1/20160603/proc_marsh1_PST_D20160603T192955m709.wav,2016-06-03 19:29:55,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,boboli,Bobolink,0.1822
"SYNC/Cam02/2021-02-18/10 Camera 2 - 2-18-2021, 6.30.00am.mp4",2021-02-18 06:30:00,270.0,Spectrogram 1,1.0,2259.0,2262.0,150.0,12000.0,saypho,Say's Phoebe,0.9904
classified/lake2/20140126/proc_lake2_PST_D20140126T195526m413-Tabr.wav,2014-01-26 19:55:26,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,viosab1,Violet Sabrewing,0.1207
"SYNC/Cam01/2021-04-25/09 Camera 1 - 4-25-2021, 6.03.00am - 9.mp4",2021-04-25 06:03:00,36.0,Spectrogram 1,1.0,1140.0,1143.0,150.0,12000.0,warvir,Warbling Vireo,0.3162
scrubbed/Scrubbed_Files_03/marsh1/20190405/proc_marsh1_PST_D20190405T063455m016.wav,2019-04-05 06:34:55,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,sonspa,Song Sparrow,0.1694
"SYNC/Cam10/2021-04-21/11 Camera 10 - 4-21-2021, 5.57.00am - 4.mp4",2021-04-21 05:57:00,371.0,Spectrogram 1,1.0,2355.0,2358.0,150.0,12000.0,leasan,Least Sandpiper,0.2436
"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (4).mp4",2021-01-29 00:15:00,315.0,Spectrogram 1,1.0,2937.0,2940.0,150.0,12000.0,mallar3,Mallard,0.7869
scrubbed/Scrubbed_Files_01/lake2/20160903/proc_lake2_PST_D20160903T184301m800.wav,2016-09-03 18:43:01,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cangoo,Canada Goose,0.304
"SYNC/Cam09/2021-03-26/06 Camera 9 - 3-26-2021, 4.00.00am (5).mp4",2021-03-26 04:00:00,415.0,Spectrogram 1,1.0,1818.0,1821.0,150.0,12000.0,caltow,California Towhee,0.1791
SYNC/Cam01/2020-06-10/UniFiVideo.Export.20200611.035002-20200610.203001/20200611.013000.JRNVR1Cam1.mp4,2020-06-11 06:00:00,159.0,Spectrogram 1,1.0,576.0,579.0,150.0,12000.0,amekes,American Kestrel,0.9771
"SYNC/Cam07/2021-04-06/04 Camera 7 - 4-6-2021, 4.00.00am (15).mp4",2021-04-06 04:00:00,474.0,Spectrogram 1,1.0,2790.0,2793.0,150.0,12000.0,leabit,Least Bittern,0.1094
SYNC/Cam10/2020-05-02/UniFiVideo.Export.20200503.024001-20200502.132001/20200502.225000.JRNVR1Cam10.mp4,2020-05-02 15:50:00,92.0,Spectrogram 1,1.0,573.0,576.0,150.0,12000.0,nstspa,Nelson's Sparrow,0.121
scrubbed/Scrubbed_Files_01/marsh1/20151021/proc_marsh1_PST_D20151021T231218m648.wav,2015-10-21 23:12:18,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,banana,Bananaquit,0.1938
"SYNC/Cam09/2021-04-11/06 Camera 9 - 4-11-2021, 4.00.00am (12).mp4",2021-04-11 04:00:00,98.0,Spectrogram 1,1.0,492.0,495.0,150.0,12000.0,daejun,Dark-eyed Junco,0.1453
scrubbed/Scrubbed_Files_01/lake2/20140412/proc_lake2_PST_D20140412T175259m607.wav,2014-04-12 17:52:59,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.8424
scrubbed/Scrubbed_Files_03/marsh1/20000213/proc_marsh1_PST_D20000213T062139m028.wav,2000-02-13 06:21:39,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cinhum1,Cinnamon Hummingbird,0.1612
"SYNC/Cam07/2021-04-08/04 Camera 7 - 4-8-2021, 4.00.00am (13).mp4",2021-04-08 04:00:00,413.0,Spectrogram 1,1.0,3189.0,3192.0,150.0,12000.0,comyel,Common Yellowthroat,0.4381
scrubbed/Scrubbed_Files_03/lake1/20171205/proc_lake1_PST_D20171205T174721m083.wav,2017-12-05 17:47:21,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,fieldf,Fieldfare,0.1031
scrubbed/Scrubbed_Files_01/lake1/20140224/proc_lake1_PST_D20140224T072901m055.wav,2014-02-24 07:29:01,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.2097
scrubbed/Scrubbed_Files_01/marsh1/20170718/proc_marsh1_PST_D20170718T010022m483.wav,2017-07-18 01:00:22,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rook1,Rook,0.1636
SYNC/Cam10/2020-05-02/UniFiVideo.Export.20200503.024001-20200502.132001/20200502.224000.JRNVR1Cam10.mp4,2020-05-02 15:40:00,11.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,wesblu,Western Bluebird,0.7701
"SYNC/Cam04/2021-03-09/07 Camera 4 - 3-9-2021, 6.19.00am (1).mp4",2021-03-09 06:19:00,577.0,Spectrogram 1,1.0,3405.0,3408.0,150.0,12000.0,easowl1,Eastern Screech-Owl,0.1755
"SYNC/Cam02/2021-02-15/10 Camera 2 - 2-15-2021, 6.30.00am (7).mp4",2021-02-15 06:30:00,40.0,Spectrogram 1,1.0,519.0,522.0,150.0,12000.0,calthr,California Thrasher,0.1113
SYNC/Cam02/2020-10-02/UniFiVideo.Export.20201003.032000-20201002.162000/20201003.031000.JRNVR1Cam2.mp4,2020-10-02 20:10:00,8.0,Spectrogram 1,1.0,126.0,129.0,150.0,12000.0,elfowl,Elf Owl,0.1071
"SYNC/Cam02/2021-03-04/10 Camera 2 - 3-4-2021, 6.23.00am (3).mp4",2021-03-04 06:23:00,98.0,Spectrogram 1,1.0,540.0,543.0,150.0,12000.0,daejun,Dark-eyed Junco,0.3978
"SYNC/Cam02/2021-04-02/10 Camera 2 - 4-2-2021, 6.10.00am (9).mp4",2021-04-02 06:10:00,187.0,Spectrogram 1,1.0,849.0,852.0,150.0,12000.0,bewwre,Bewick's Wren,0.7776
scrubbed/Scrubbed_Files_01/lake2/20140129/proc_lake2_PST_D20140129T174850m543.wav,2014-01-29 17:48:50,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rudshe,Ruddy Shelduck,0.3888
classified/marsh2/20150428/proc_marsh2_PST_D20150428T065916m083.wav,2015-04-28 06:59:16,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,warvir,Warbling Vireo,0.4479
SYNC/Cam02/2021-01-21/UniFiVideo.Export.20210121.172001-20210121.143001/20210121.162001.JRNVR1Cam2.mp4,2021-01-21 09:20:01,21.0,Spectrogram 1,1.0,444.0,447.0,150.0,12000.0,wrenti,Wrentit,0.1655
scrubbed/Scrubbed_Files_01/lake2/20150801/proc_lake2_PST_D20150801T042924m450.wav,2015-08-01 04:29:24,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blktur,Black Turnstone,0.1565
SYNC/Cam09/2020-05-01/UniFiVideo.Export.20200501.185000-20200501.072001/20200501.124001.JRNVR1Cam9.mp4,2020-05-01 05:40:01,83.0,Spectrogram 1,1.0,279.0,282.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.8227
"SYNC/Cam02/2021-04-06/10 Camera 2 - 4-6-2021, 6.10.00am (13).mp4",2021-04-06 06:10:00,264.0,Spectrogram 1,1.0,2643.0,2646.0,150.0,12000.0,wrenti,Wrentit,0.2629
scrubbed/Scrubbed_Files_01/lake2/20150816/proc_lake2_PST_D20150816T232206m525.wav,2015-08-16 23:22:06,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,brnowl,Barn Owl,0.1014
"SYNC/Cam07/2021-03-10/04 Camera 7 - 3-10-2021, 4.00.00am (12).mp4",2021-03-10 04:00:00,171.0,Spectrogram 1,1.0,2925.0,2928.0,150.0,12000.0,snobun,Snow Bunting,0.1247
"SYNC/Cam09/2021-02-22/06 Camera 9 - 2-22-2021, 4.00.00am (3).mp4",2021-02-22 04:00:00,31.0,Spectrogram 1,1.0,411.0,414.0,150.0,12000.0,clcspa,Clay-colored Sparrow,0.2353
scrubbed/Scrubbed_Files_03/marsh1/20000413/proc_marsh1_PST_D20000413T030156m731.wav,2000-04-13 03:01:56,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,canwar,Canada Warbler,0.1265
"SYNC/Cam10/2021-02-14/11 Camera 10 - 2-14-2021, 6.15.00am (3).mp4",2021-02-14 06:15:00,420.0,Spectrogram 1,1.0,1680.0,1683.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.5358
"SYNC/Cam07/2021-04-08/04 Camera 7 - 4-8-2021, 4.00.00am (9).mp4",2021-04-08 04:00:00,117.0,Spectrogram 1,1.0,1098.0,1101.0,150.0,12000.0,comrav,Common Raven,0.1049
scrubbed/Scrubbed_Files_03/lake1/20190502/proc_lake1_PST_D20190502T183348m454.wav,2019-05-02 18:33:48,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cregua1,Crested Guan,0.1537
"SYNC/Cam02/2021-04-24/10 Camera 2 - 4-24-2021, 6.10.00am (13).mp4",2021-04-24 06:10:00,66.0,Spectrogram 1,1.0,621.0,624.0,150.0,12000.0,wrenti,Wrentit,0.8555
"SYNC/Cam04/2021-04-05/07 Camera 4 - 4-5-2021, 6.11.00am (1).mp4",2021-04-05 06:11:00,52.0,Spectrogram 1,1.0,582.0,585.0,150.0,12000.0,bkbcuc,Black-billed Cuckoo,0.3301
SYNC/Cam01/2020-05-07/UniFiVideo.Export.20200507.191001-20200507.132001/20200507.174000.JRNVR1Cam1.mp4,2020-05-07 10:40:00,25.0,Spectrogram 1,1.0,546.0,549.0,150.0,12000.0,triher,Tricolored Heron,0.2295
SYNC/Cam07/2020-05-14/UniFiVideo.Export.20200514.223000-20200514.121000/20200514.183959.JRNVR1Cam7.mp4,2020-05-14 11:39:59,22.0,Spectrogram 1,1.0,96.0,99.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.4513
SYNC/Cam10/2020-10-11/UniFiVideo.Export.20201011.195000-20201011.132001/20201011.160000.JRNVR1Cam10.mp4,2020-10-11 09:00:00,48.0,Spectrogram 1,1.0,183.0,186.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.6865
scrubbed/Scrubbed_Files_03/lake2/20180604/proc_lake2_PST_D20180604T185015m532.wav,2018-06-04 18:50:15,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,comyel,Common Yellowthroat,0.2064
SYNC/Cam09/2020-05-01/UniFiVideo.Export.20200501.190000-20200502.070000/20200501.204001.JRNVR1Cam9.mp4,2020-05-01 13:40:01,18.0,Spectrogram 1,1.0,417.0,420.0,150.0,12000.0,greyel,Greater Yellowlegs,0.1087
"SYNC/Cam02/2021-04-24/10 Camera 2 - 4-24-2021, 6.10.00am (4).mp4",2021-04-24 06:10:00,143.0,Spectrogram 1,1.0,1716.0,1719.0,150.0,12000.0,wrenti,Wrentit,0.5143
SYNC/Cam01/2020-04-26/UniFiVideo.Export.20200427.024001-20200426.194000/20200427.013001.JRNVR1Cam1.mp4,2020-04-27 06:00:01,31.0,Spectrogram 1,1.0,291.0,294.0,150.0,12000.0,seaspa,Seaside Sparrow,0.2114
"SYNC/Cam07/2021-04-04/04 Camera 7 - 4-4-2021, 4.00.00am (5).mp4",2021-04-04 04:00:00,464.0,Spectrogram 1,1.0,2931.0,2934.0,150.0,12000.0,norwat,Northern Waterthrush,0.1244
"SYNC/Cam07/2021-02-09/04 Camera 7 - 2-9-2021, 12.30.00am (10).mp4",2021-02-09 00:30:00,585.0,Spectrogram 1,1.0,1878.0,1881.0,150.0,12000.0,ambduc,American Black Duck,0.2688
scrubbed/Scrubbed_Files_01/lake2/20150427/proc_lake2_PST_D20150427T212344m291.wav,2015-04-27 21:23:44,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barpet,Band-rumped Storm-Petrel,0.3374
"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (14).mp4",2021-01-29 00:15:00,144.0,Spectrogram 1,1.0,882.0,885.0,150.0,12000.0,gadwal,Gadwall,0.9825
SYNC/Cam02/2020-05-08/UniFiVideo.Export.20200509.024000-20200508.141000/20200508.140224.JRNVR1Cam2.mp4,2020-05-08 07:02:24,53.0,Spectrogram 1,1.0,387.0,390.0,150.0,12000.0,chiswi,Chimney Swift,0.1393
scrubbed/Scrubbed_Files_01/marsh2/20141117/proc_marsh2_PST_D20141117T020117m334.wav,2014-11-17 02:01:17,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,shtstr1,Sharp-tailed Streamcreeper,0.1157
SYNC/Cam07/2020-05-12/UniFiVideo.Export.20200512.203000-20200512.071001/20200512.183000.JRNVR1Cam7.mp4,2020-05-12 11:30:00,75.0,Spectrogram 1,1.0,474.0,477.0,150.0,12000.0,norwat,Northern Waterthrush,0.2154
SYNC/Cam07/2020-05-12/UniFiVideo.Export.20200513.065001-20200512.205000/20200513.244000.JRNVR1Cam7.mp4,2020-05-12 17:40:00,61.0,Spectrogram 1,1.0,480.0,483.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.2585
"SYNC/Cam07/2021-02-19/04 Camera 7 - 2-19-2021, 4.00.00am (13).mp4",2021-02-19 04:00:00,533.0,Spectrogram 1,1.0,3582.0,3585.0,150.0,12000.0,wrenti,Wrentit,0.1558
SYNC/Cam07/2020-05-13/UniFiVideo.Export.20200514.065000-20200513.225000/20200513.225000.JRNVR1Cam7.mp4,2020-05-13 15:50:00,26.0,Spectrogram 1,1.0,87.0,90.0,150.0,12000.0,norwat,Northern Waterthrush,0.136
classified/lake2/20220924/proc_lake2_PST_D20220924T223252m535-Tabr.wav,2022-09-24 22:32:52,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cangoo,Canada Goose,0.1001
SYNC/Cam10/2020-05-03/UniFiVideo.Export.20200504.024000-20200503.132000/20200503.203000.JRNVR1Cam10.mp4,2020-05-03 13:30:00,14.0,Spectrogram 1,1.0,33.0,36.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.1082
scrubbed/Scrubbed_Files_01/marsh2/20140602/proc_marsh2_PST_D20140602T183539m249.wav,2014-06-02 18:35:39,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.3156
"SYNC/Cam09/2021-02-27/06 Camera 9 - 2-27-2021, 4.00.00am (11).mp4",2021-02-27 04:00:00,201.0,Spectrogram 1,1.0,2625.0,2628.0,150.0,12000.0,amepip,American Pipit,0.1072
SYNC/Cam09/2020-06-23/UniFiVideo.Export.20200623.200000-20200623.071000/20200623.191001.JRNVR1Cam9.mp4,2020-06-23 12:10:01,37.0,Spectrogram 1,1.0,174.0,177.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1001
scrubbed/Scrubbed_Files_01/marsh1/20160628/proc_marsh1_PST_D20160628T002101m265.wav,2016-06-28 00:21:01,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.1155
scrubbed/Scrubbed_Files_01/marsh1/20170412/proc_marsh1_PST_D20170412T185334m960.wav,2017-04-12 18:53:34,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,sonspa,Song Sparrow,0.6767
SYNC/Cam02/2020-06-10/UniFiVideo.Export.20200611.042000-20200610.121000/20200611.034000.JRNVR1Cam2.mp4,2020-06-10 20:40:00,103.0,Spectrogram 1,1.0,525.0,528.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.1823
SYNC/Cam09/2020-07-07/UniFiVideo.Export.20200707.200000-20200707.071000/20200707.193000.JRNVR1Cam9.mp4,2020-07-07 12:30:00,53.0,Spectrogram 1,1.0,591.0,594.0,150.0,12000.0,wilplo,Wilson's Plover,0.6443
"SYNC/Cam10/2021-04-26/11 Camera 10 - 4-26-2021, 5.57.00am - 13.mp4",2021-04-26 05:57:00,416.0,Spectrogram 1,1.0,2607.0,2610.0,150.0,12000.0,eurgol,European Goldfinch,0.1095
scrubbed/Scrubbed_Files_02/lake1/20171102/proc_lake1_PST_D20171102T213253m869.wav,2017-11-02 21:32:53,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.2976
SYNC/Cam07/2020-05-07/UniFiVideo.Export.20200507.233001-20200507.071000/20200507.153001.JRNVR1Cam7.mp4,2020-05-07 08:30:01,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,leabit,Least Bittern,0.131
"SYNC/Cam02/2021-04-08/10 Camera 2 - 4-8-2021, 6.10.00am (13).mp4",2021-04-08 06:10:00,131.0,Spectrogram 1,1.0,2220.0,2223.0,150.0,12000.0,lesyel,Lesser Yellowlegs,0.1237
"SYNC/Cam07/2021-02-05/04 Camera 7 - 2-5-2021, 12.30.00am (12).mp4",2021-02-05 00:30:00,28.0,Spectrogram 1,1.0,171.0,174.0,150.0,12000.0,moudov,Mourning Dove,0.1084
SYNC/Cam09/2020-06-29/UniFiVideo.Export.20200629.200000-20200629.162000/20200629.184000.JRNVR1Cam9.mp4,2020-06-29 11:40:00,52.0,Spectrogram 1,1.0,438.0,441.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.118
SYNC/Cam02/2020-11-25/UniFiVideo.Export.20201125.171000-20201125.143000/20201125.160000.JRNVR1Cam2.mp4,2020-11-25 09:00:00,11.0,Spectrogram 1,1.0,468.0,471.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.3295
scrubbed/Scrubbed_Files_01/marsh1/20151011/proc_marsh1_PST_D20151011T174937m845.wav,2015-10-11 17:49:37,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,eursis,Eurasian Siskin,0.1159
"SYNC/Cam02/2021-04-12/10 Camera 2 - 4-12-2021, 6.13.00am (7).mp4",2021-04-12 06:13:00,258.0,Spectrogram 1,1.0,2145.0,2148.0,150.0,12000.0,wrenti,Wrentit,0.6607
classified/marsh2/20140605/proc_marsh2_PST_D20140605T041909m234.wav,2014-06-05 04:19:09,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,comyel,Common Yellowthroat,0.2021
"SYNC/Cam07/2021-02-13/04 Camera 7 - 2-13-2021, 4.00.00am (8).mp4",2021-02-13 04:00:00,163.0,Spectrogram 1,1.0,3303.0,3306.0,150.0,12000.0,purher1,Purple Heron,0.1531
"SYNC/Cam01/2021-04-05/09 Camera 1 - 4-5-2021, 6.02.00am (1).mp4",2021-04-05 06:02:00,206.0,Spectrogram 1,1.0,987.0,990.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.2574
"SYNC/Cam09/2021-04-04/06 Camera 9 - 4-4-2021, 4.00.00am (2).mp4",2021-04-04 04:00:00,189.0,Spectrogram 1,1.0,2511.0,2514.0,150.0,12000.0,caltow,California Towhee,0.5043
"SYNC/Cam09/2021-03-23/06 Camera 9 - 3-23-2021, 4.00.00am (13).mp4",2021-03-23 04:00:00,5.0,Spectrogram 1,1.0,231.0,234.0,150.0,12000.0,roltyr1,Rough-legged Tyrannulet,0.52
"SYNC/Cam10/2021-03-26/11 Camera 10 - 3-26-2021, 6.00.00am (2).mp4",2021-03-26 06:00:00,656.0,Spectrogram 1,1.0,2475.0,2478.0,150.0,12000.0,pecsan,Pectoral Sandpiper,0.2882
scrubbed/Scrubbed_Files_01/marsh1/20160508/proc_marsh1_PST_D20160508T044239m225.wav,2016-05-08 04:42:39,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,comyel,Common Yellowthroat,0.1245
"SYNC/Cam01/2021-03-08/09 Camera 1 - 3-8-2021, 6.16.00am (3).mp4",2021-03-08 06:16:00,111.0,Spectrogram 1,1.0,627.0,630.0,150.0,12000.0,blkpho,Black Phoebe,0.3947
SYNC/Cam02/2020-11-08/UniFiVideo.Export.20201109.013000-20201108.141001/20201109.244000.JRNVR1Cam2.mp4,2020-11-08 17:40:00,7.0,Spectrogram 1,1.0,528.0,531.0,150.0,12000.0,sctfly,Scissor-tailed Flycatcher,0.112
scrubbed/Scrubbed_Files_04/marsh1/20210403/proc_marsh1_PST_D20210403T071439m070.wav,2021-04-03 07:14:39,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,grycat,Gray Catbird,0.2119
"SYNC/Cam10/2021-04-19/11 Camera 10 - 4-19-2021, 5.57.00am - 4.mp4",2021-04-19 05:57:00,39.0,Spectrogram 1,1.0,168.0,171.0,150.0,12000.0,rucspa,Rufous-crowned Sparrow,0.1821
"SYNC/Cam07/2021-04-10/04 Camera 7 - 4-10-2021, 4.00.00am (2).mp4",2021-04-10 04:00:00,16.0,Spectrogram 1,1.0,72.0,75.0,150.0,12000.0,comyel,Common Yellowthroat,0.2677
"SYNC/Cam09/2021-03-31/06 Camera 9 - 3-31-2021, 4.00.00am (3).mp4",2021-03-31 04:00:00,80.0,Spectrogram 1,1.0,249.0,252.0,150.0,12000.0,amerob,American Robin,0.645
"SYNC/Cam02/2021-02-19/10 Camera 2 - 2-19-2021, 6.25.00am (9).mp4",2021-02-19 06:25:00,5.0,Spectrogram 1,1.0,111.0,114.0,150.0,12000.0,wrenti,Wrentit,0.2241
SYNC/Cam01/2020-10-31/UniFiVideo.Export.20201031.175001-20201031.141000/20201031.165001.JRNVR1Cam1.mp4,2020-10-31 09:50:01,2.0,Spectrogram 1,1.0,6.0,9.0,150.0,12000.0,blkpho,Black Phoebe,0.8735
SYNC/Cam01/2021-02-07/UniFiVideo.Export.20210207.181000-20210207.142001/20210207.181000.JRNVR1Cam1.mp4,2021-02-07 11:10:00,5.0,Spectrogram 1,1.0,15.0,18.0,150.0,12000.0,annhum,Anna's Hummingbird,0.2078
scrubbed/Scrubbed_Files_03/lake2/20180729/proc_lake2_PST_D20180729T190921m005.wav,2018-07-29 19:09:21,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blknod,Black Noddy,0.2825
"SYNC/Cam07/2021-01-31/04 Camera 7 - 1-31-2021, 12.30.00am (7).mp4",2021-01-31 00:30:00,608.0,Spectrogram 1,1.0,2670.0,2673.0,150.0,12000.0,mallar3,Mallard,0.1319
"SYNC/Cam02/2021-04-14/10 Camera 2 - 4-14-2021, 6.10.00am (2).mp4",2021-04-14 06:10:00,275.0,Spectrogram 1,1.0,1371.0,1374.0,150.0,12000.0,daejun,Dark-eyed Junco,0.2238
"SYNC/Cam10/2021-03-04/11 Camera 10 - 3-4-2021, 6.12.00am (2).mp4",2021-03-04 06:12:00,137.0,Spectrogram 1,1.0,885.0,888.0,150.0,12000.0,juntit1,Juniper Titmouse,0.1316
scrubbed/Scrubbed_Files_02/lake2/20171023/proc_lake2_PST_D20171023T221433m495.wav,2017-10-23 22:14:33,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,rengre,Red-necked Grebe,0.1536
SYNC/Cam07/2020-05-14/UniFiVideo.Export.20200514.115000-20200514.071000/20200514.115000.JRNVR1Cam7.mp4,2020-05-14 04:50:00,57.0,Spectrogram 1,1.0,243.0,246.0,150.0,12000.0,vigswa,Violet-green Swallow,0.3128
"SYNC/Cam07/2021-03-18/04 Camera 7 - 3-18-2021, 4.00.00am (7).mp4",2021-03-18 04:00:00,259.0,Spectrogram 1,1.0,1770.0,1773.0,150.0,12000.0,nstspa,Nelson's Sparrow,0.1341
"SYNC/Cam07/2021-04-25/04 Camera 7 - 4-25-2021, 4.00.00am - 9.mp4",2021-04-25 04:00:00,492.0,Spectrogram 1,1.0,3291.0,3294.0,150.0,12000.0,sora,Sora,0.1054
SYNC/Cam02/2020-04-30/UniFiVideo.Export.20200501.024000-20200430.141001/20200501.022000.JRNVR1Cam2.mp4,2020-05-01 15:00:00,6.0,Spectrogram 1,1.0,18.0,21.0,150.0,12000.0,wrenti,Wrentit,0.2087
scrubbed/Scrubbed_Files_01/lake2/20151109/proc_lake2_PST_D20151109T060941m078.wav,2015-11-09 06:09:41,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,bunibi1,Buff-necked Ibis,0.4489
"SYNC/Cam09/2021-04-16/06 Camera 9 - 4-16-2021, 4.00.00am (11).mp4",2021-04-16 04:00:00,142.0,Spectrogram 1,1.0,642.0,645.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.5204
"SYNC/Cam07/2021-03-12/04 Camera 7 - 3-12-2021, 4.00.00am (3).mp4",2021-03-12 04:00:00,310.0,Spectrogram 1,1.0,2022.0,2025.0,150.0,12000.0,dickci,Dickcissel,0.1735
"SYNC/Cam09/2021-04-19/06 Camera 9 - 4-19-2021, 4.00.00am - 9.mp4",2021-04-19 04:00:00,69.0,Spectrogram 1,1.0,444.0,447.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.2312
SYNC/Cam07/2020-11-30/UniFiVideo.Export.20201201.075000-20201130.194000/20201201.063000.JRNVR1Cam7.mp4,2020-11-30 23:30:00,8.0,Spectrogram 1,1.0,75.0,78.0,150.0,12000.0,egygoo,Egyptian Goose,0.1395
"SYNC/Cam02/2021-03-09/10 Camera 2 - 3-9-2021, 6.23.00am (2).mp4",2021-03-09 06:23:00,455.0,Spectrogram 1,1.0,2847.0,2850.0,150.0,12000.0,bicthr,Bicknell's Thrush,0.672
scrubbed/Scrubbed_Files_03/upperlake1/20201008/proc_upperlake1_PST_D20201008T173432m276.wav,2020-10-08 17:34:32,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.7306
SYNC/Cam09/2020-06-29/UniFiVideo.Export.20200629.160001-20200629.145000/20200629.144001.JRNVR1Cam9.mp4,2020-06-29 07:40:01,17.0,Spectrogram 1,1.0,57.0,60.0,150.0,12000.0,bncfly,Brown-crested Flycatcher,0.1581
"SYNC/Cam10/2021-03-21/11 Camera 10 - 3-21-2021, 6.00.00am (2).mp4",2021-03-21 06:00:00,205.0,Spectrogram 1,1.0,711.0,714.0,150.0,12000.0,oaktit,Oak Titmouse,0.1404
"SYNC/Cam07/2021-02-08/04 Camera 7 - 2-8-2021, 12.30.00am (14).mp4",2021-02-08 00:30:00,338.0,Spectrogram 1,1.0,2814.0,2817.0,150.0,12000.0,blkpho,Black Phoebe,0.7182
scrubbed/Scrubbed_Files_01/lake1/20161011/proc_lake1_PST_D20161011T165839m080.wav,2016-10-11 16:58:39,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.4844
scrubbed/Scrubbed_Files_01/marsh1/20130623/proc_marsh1_D20130623T205608m001.wav,2013-06-23 20:56:08,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,comswi,Common Swift,0.595
