id,File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
1048262,SYNC/Cam02/2020-08-13/UniFiVideo.Export.20200813.165001-20200813.120959/20200813.135000.JRNVR1Cam2.mp4,2020-08-13 06:50:00,13.0,Spectrogram 1,1.0,81.0,84.0,150.0,12000.0,lobdow,Long-billed Dowitcher,0.2973
1052249,SYNC/Cam09/2020-08-18/UniFiVideo.Export.20200818.140000-20200818.071001/20200818.130000.JRNVR1Cam9.mp4,2020-08-18 06:00:00,48.0,Spectrogram 1,1.0,459.0,462.0,150.0,12000.0,caltow,California Towhee,0.6353
1052643,SYNC/Cam10/2020-08-18/UniFiVideo.Export.20200818.205001-20200818.124001/20200818.155001.JRNVR1Cam10.mp4,2020-08-18 08:50:01,37.0,Spectrogram 1,1.0,279.0,282.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1349
1052919,SYNC/Cam10/2020-08-18/UniFiVideo.Export.20200818.205001-20200818.124001/20200818.202001.JRNVR1Cam10.mp4,2020-08-18 13:20:01,9.0,Spectrogram 1,1.0,531.0,534.0,150.0,12000.0,barswa,Barn Swallow,0.2083
1053395,SYNC/Cam09/2020-08-19/UniFiVideo.Export.20200819.134001-20200819.071000/20200819.134001.JRNVR1Cam9.mp4,2020-08-19 06:40:01,67.0,Spectrogram 1,1.0,441.0,444.0,150.0,12000.0,wesblu,Western Bluebird,0.9683
1054170,SYNC/Cam02/2020-08-21/UniFiVideo.Export.20200821.161000-20200821.131001/20200821.133001.JRNVR1Cam2.mp4,2020-08-21 06:30:01,26.0,Spectrogram 1,1.0,312.0,315.0,150.0,12000.0,wrenti,Wrentit,0.1708
1058269,SYNC/Cam02/2020-08-23/UniFiVideo.Export.20200824.032000-20200823.131000/20200824.023001.JRNVR1Cam2.mp4,2020-08-24 16:00:01,11.0,Spectrogram 1,1.0,90.0,93.0,150.0,12000.0,wrenti,Wrentit,0.6809
1059426,SYNC/Cam01/2020-08-26/UniFiVideo.Export.20200826.194001-20200826.131001/20200826.174001.JRNVR1Cam1.mp4,2020-08-26 10:40:01,26.0,Spectrogram 1,1.0,234.0,237.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1197
1060609,SYNC/Cam01/2020-08-28/UniFiVideo.Export.20200828.195001-20200828.131000/20200828.194001.JRNVR1Cam1.mp4,2020-08-28 12:40:01,7.0,Spectrogram 1,1.0,366.0,369.0,150.0,12000.0,blkpho,Black Phoebe,0.3992
1061213,SYNC/Cam07/2020-08-28/UniFiVideo.Export.20200829.065001-20200828.212001/20200829.245000.JRNVR1Cam7.mp4,2020-08-28 17:50:00,25.0,Spectrogram 1,1.0,387.0,390.0,150.0,12000.0,caltow,California Towhee,0.136
1064704,SYNC/Cam09/2020-08-31/UniFiVideo.Export.20200831.204001-20200831.124001/20200831.200959.JRNVR1Cam9.mp4,2020-08-31 13:09:59,84.0,Spectrogram 1,1.0,381.0,384.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.2682
1066771,SYNC/Cam01/2020-09-01/UniFiVideo.Export.20200901.202001-20200901.170001/20200901.200513.JRNVR1Cam1.mp4,2020-09-01 13:05:13,2.0,Spectrogram 1,1.0,192.0,195.0,150.0,12000.0,blkpho,Black Phoebe,0.2582
1068333,SYNC/Cam07/2020-09-04/UniFiVideo.Export.20200904.132000-20200904.071001/20200904.132000.JRNVR1Cam7.mp4,2020-09-04 06:20:00,37.0,Spectrogram 1,1.0,417.0,420.0,150.0,12000.0,blkpho,Black Phoebe,0.8521
1071459,SYNC/Cam02/2020-09-08/UniFiVideo.Export.20200909.032000-20200908.131001/20200909.244000.JRNVR1Cam2.mp4,2020-09-08 17:40:00,18.0,Spectrogram 1,1.0,549.0,552.0,150.0,12000.0,wrenti,Wrentit,0.2477
1072254,SYNC/Cam07/2020-09-10/UniFiVideo.Export.20200910.182001-20200910.071001/20200910.181001.JRNVR1Cam7.mp4,2020-09-10 11:10:01,1.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,killde,Killdeer,0.2143
1074686,SYNC/Cam10/2020-09-13/UniFiVideo.Export.20200913.194001-20200913.131000/20200913.171001.JRNVR1Cam10.mp4,2020-09-13 10:10:01,6.0,Spectrogram 1,1.0,207.0,210.0,150.0,12000.0,norfli,Northern Flicker,0.1731
1079232,SYNC/Cam01/2020-09-19/UniFiVideo.Export.20200919.194000-20200919.131000/20200919.183001.JRNVR1Cam1.mp4,2020-09-19 11:30:01,8.0,Spectrogram 1,1.0,288.0,291.0,150.0,12000.0,houfin,House Finch,0.2641
1081371,SYNC/Cam01/2020-09-20/UniFiVideo.Export.20200920.194001-20200920.131000/20200920.183001.JRNVR1Cam1.mp4,2020-09-20 11:30:01,52.0,Spectrogram 1,1.0,378.0,381.0,150.0,12000.0,caltow,California Towhee,0.1511
1084649,SYNC/Cam07/2020-09-22/UniFiVideo.Export.20200922.182001-20200922.071002/20200922.173001.JRNVR1Cam7.mp4,2020-09-22 10:30:01,67.0,Spectrogram 1,1.0,483.0,486.0,150.0,12000.0,blkpho,Black Phoebe,0.5986
1085477,SYNC/Cam02/2020-09-21/UniFiVideo.Export.20200922.032000-20200921.131001/20200922.020001.JRNVR1Cam2.mp4,2020-09-22 13:00:01,132.0,Spectrogram 1,1.0,525.0,528.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.644
1086067,SYNC/Cam09/2020-09-24/UniFiVideo.Export.20200924.175000-20200924.071001/20200924.174000.JRNVR1Cam9.mp4,2020-09-24 10:40:00,86.0,Spectrogram 1,1.0,423.0,426.0,150.0,12000.0,greyel,Greater Yellowlegs,0.1948
1087398,SYNC/Cam10/2020-09-26/UniFiVideo.Export.20200926.194000-20200926.131001/20200926.182000.JRNVR1Cam10.mp4,2020-09-26 11:20:00,22.0,Spectrogram 1,1.0,501.0,504.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1278
1088393,SYNC/Cam10/2020-09-27/UniFiVideo.Export.20200927.194001-20200927.131000/20200927.183001.JRNVR1Cam10.mp4,2020-09-27 11:30:01,54.0,Spectrogram 1,1.0,303.0,306.0,150.0,12000.0,banswa,Bank Swallow,0.1077
1091735,SYNC/Cam02/2020-09-30/UniFiVideo.Export.20201001.032001-20200930.131000/20201001.013000.JRNVR1Cam2.mp4,2020-10-01 06:00:00,41.0,Spectrogram 1,1.0,357.0,360.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.8781
1092343,SYNC/Cam02/2020-10-01/UniFiVideo.Export.20201001.161000-20201001.131001/20201001.140000.JRNVR1Cam2.mp4,2020-10-01 07:00:00,25.0,Spectrogram 1,1.0,360.0,363.0,150.0,12000.0,cliswa,Cliff Swallow,0.1139
1093884,SYNC/Cam01/2020-10-01/UniFiVideo.Export.20201001.214717-20201001.155001/20201001.170001.JRNVR1Cam1.mp4,2020-10-01 10:00:01,50.0,Spectrogram 1,1.0,249.0,252.0,150.0,12000.0,blkpho,Black Phoebe,0.298
1093932,SYNC/Cam01/2020-10-01/UniFiVideo.Export.20201001.214717-20201001.155001/20201001.171000.JRNVR1Cam1.mp4,2020-10-01 10:10:00,3.0,Spectrogram 1,1.0,18.0,21.0,150.0,12000.0,caltow,California Towhee,0.1438
1095182,SYNC/Cam01/2020-10-01/UniFiVideo.Export.20201001.214717-20201001.155001/20201001.205001.JRNVR1Cam1.mp4,2020-10-01 13:50:01,17.0,Spectrogram 1,1.0,195.0,198.0,150.0,12000.0,norfli,Northern Flicker,0.4452
1099707,SYNC/Cam07/2020-10-05/UniFiVideo.Export.20201005.182001-20201005.071001/20201005.181001.JRNVR1Cam7.mp4,2020-10-05 11:10:01,101.0,Spectrogram 1,1.0,381.0,384.0,150.0,12000.0,blkpho,Black Phoebe,0.7703
1099734,SYNC/Cam07/2020-10-05/UniFiVideo.Export.20201005.182001-20201005.071001/20201005.181001.JRNVR1Cam7.mp4,2020-10-05 11:10:01,128.0,Spectrogram 1,1.0,459.0,462.0,150.0,12000.0,pygnut,Pygmy Nuthatch,0.7116
1100131,SYNC/Cam01/2020-10-05/UniFiVideo.Export.20201005.194000-20201005.131001/20201005.192000.JRNVR1Cam1.mp4,2020-10-05 12:20:00,33.0,Spectrogram 1,1.0,270.0,273.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.8979
1100146,SYNC/Cam01/2020-10-05/UniFiVideo.Export.20201005.194000-20201005.131001/20201005.192000.JRNVR1Cam1.mp4,2020-10-05 12:20:00,48.0,Spectrogram 1,1.0,417.0,420.0,150.0,12000.0,spotow,Spotted Towhee,0.5265
1105001,SYNC/Cam10/2020-10-11/UniFiVideo.Export.20201011.195000-20201011.132001/20201011.172001.JRNVR1Cam10.mp4,2020-10-11 10:20:01,59.0,Spectrogram 1,1.0,528.0,531.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.3591
1105264,SYNC/Cam01/2020-10-11/UniFiVideo.Export.20201011.195001-20201011.131000/20201011.195001.JRNVR1Cam1.mp4,2020-10-11 12:50:01,22.0,Spectrogram 1,1.0,420.0,423.0,150.0,12000.0,rebnut,Red-breasted Nuthatch,0.2487
1108422,SYNC/Cam09/2020-10-16/UniFiVideo.Export.20201016.135000-20201016.071000/20201016.135000.JRNVR1Cam9.mp4,2020-10-16 06:50:00,71.0,Spectrogram 1,1.0,378.0,381.0,150.0,12000.0,amecro,American Crow,0.3173
1110673,SYNC/Cam09/2020-10-19/UniFiVideo.Export.20201019.205001-20201019.125001/20201019.205001.JRNVR1Cam9.mp4,2020-10-19 13:50:01,9.0,Spectrogram 1,1.0,51.0,54.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1144
1111373,SYNC/Cam09/2020-10-20/UniFiVideo.Export.20201020.205000-20201020.125001/20201020.200000.JRNVR1Cam9.mp4,2020-10-20 13:00:00,5.0,Spectrogram 1,1.0,387.0,390.0,150.0,12000.0,warvir,Warbling Vireo,0.2775
1111555,SYNC/Cam02/2020-10-21/UniFiVideo.Export.20201021.161000-20201021.131001/20201021.143000.JRNVR1Cam2.mp4,2020-10-21 07:30:00,20.0,Spectrogram 1,1.0,372.0,375.0,150.0,12000.0,wrenti,Wrentit,0.3081
1113425,SYNC/Cam07/2020-10-24/UniFiVideo.Export.20201024.165000-20201024.071001/20201024.160001.JRNVR1Cam7.mp4,2020-10-24 09:00:01,1.0,Spectrogram 1,1.0,33.0,36.0,150.0,12000.0,yerwar,Yellow-rumped Warbler,0.1316
1114126,SYNC/Cam01/2020-10-25/UniFiVideo.Export.20201025.194000-20201025.131000/20201025.185000.JRNVR1Cam1.mp4,2020-10-25 11:50:00,49.0,Spectrogram 1,1.0,162.0,165.0,150.0,12000.0,caltow,California Towhee,0.414
1116565,SYNC/Cam01/2020-10-28/UniFiVideo.Export.20201029.013000-20201028.200001/20201029.244000.JRNVR1Cam1.mp4,2020-10-28 17:40:00,32.0,Spectrogram 1,1.0,477.0,480.0,150.0,12000.0,norfli,Northern Flicker,0.5545
1117931,SYNC/Cam01/2020-10-29/UniFiVideo.Export.20201029.194000-20201029.141000/20201029.183001.JRNVR1Cam1.mp4,2020-10-29 11:30:01,77.0,Spectrogram 1,1.0,426.0,429.0,150.0,12000.0,whfibi,White-faced Ibis,0.1149
1120463,SYNC/Cam01/2020-10-30/UniFiVideo.Export.20201030.203001-20201030.141001/20201030.202001.JRNVR1Cam1.mp4,2020-10-30 13:20:01,139.0,Spectrogram 1,1.0,369.0,372.0,150.0,12000.0,reshaw,Red-shouldered Hawk,0.5839
1122701,SYNC/Cam01/2020-10-31/UniFiVideo.Export.20201031.175001-20201031.141000/20201031.154959.JRNVR1Cam1.mp4,2020-10-31 08:49:59,48.0,Spectrogram 1,1.0,186.0,189.0,150.0,12000.0,houfin,House Finch,0.2006
1128572,SYNC/Cam09/2020-11-02/UniFiVideo.Export.20201102.225000-20201102.140001/20201102.225000.JRNVR1Cam9.mp4,2020-11-02 15:50:00,5.0,Spectrogram 1,1.0,27.0,30.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.6775
1129244,SYNC/Cam01/2020-11-03/UniFiVideo.Export.20201103.175001-20201103.141001/20201103.174001.JRNVR1Cam1.mp4,2020-11-03 10:40:01,3.0,Spectrogram 1,1.0,9.0,12.0,150.0,12000.0,stejay,Steller's Jay,0.2422
1129849,SYNC/Cam01/2020-11-04/UniFiVideo.Export.20201104.181001-20201104.141000/20201104.163000.JRNVR1Cam1.mp4,2020-11-04 09:30:00,140.0,Spectrogram 1,1.0,498.0,501.0,150.0,12000.0,houfin,House Finch,0.4317
1129908,SYNC/Cam10/2020-11-04/UniFiVideo.Export.20201104.174001-20201104.141000/20201104.163001.JRNVR1Cam10.mp4,2020-11-04 09:30:01,58.0,Spectrogram 1,1.0,312.0,315.0,150.0,12000.0,norfli,Northern Flicker,0.2829
1130673,SYNC/Cam01/2020-11-04/UniFiVideo.Export.20201104.181001-20201104.141000/20201104.171001.JRNVR1Cam1.mp4,2020-11-04 10:10:01,112.0,Spectrogram 1,1.0,378.0,381.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.6932
1131305,SYNC/Cam01/2020-11-04/UniFiVideo.Export.20201104.181001-20201104.141000/20201104.181001.JRNVR1Cam1.mp4,2020-11-04 11:10:01,23.0,Spectrogram 1,1.0,306.0,309.0,150.0,12000.0,norfli,Northern Flicker,0.7805
1132744,SYNC/Cam10/2020-11-05/UniFiVideo.Export.20201105.174000-20201105.141000/20201105.164000.JRNVR1Cam10.mp4,2020-11-05 09:40:00,6.0,Spectrogram 1,1.0,30.0,33.0,150.0,12000.0,norfli,Northern Flicker,0.7135
1134093,SYNC/Cam01/2020-11-06/UniFiVideo.Export.20201106.192350-20201106.140204/20201106.175001.JRNVR1Cam1.mp4,2020-11-06 10:50:01,20.0,Spectrogram 1,1.0,576.0,579.0,150.0,12000.0,houfin,House Finch,0.1123
1134773,SYNC/Cam01/2020-11-06/UniFiVideo.Export.20201107.013000-20201106.193000/20201107.243000.JRNVR1Cam1.mp4,2020-11-06 17:30:00,34.0,Spectrogram 1,1.0,471.0,474.0,150.0,12000.0,caltow,California Towhee,0.5093
1141376,SYNC/Cam01/2020-11-14/UniFiVideo.Export.20201114.171001-20201114.142000/20201114.155000.JRNVR1Cam1.mp4,2020-11-14 08:50:00,52.0,Spectrogram 1,1.0,243.0,246.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.3334
1146466,SYNC/Cam01/2020-11-16/UniFiVideo.Export.20201116.171000-20201116.142001/20201116.142001.JRNVR1Cam1.mp4,2020-11-16 07:20:01,11.0,Spectrogram 1,1.0,105.0,108.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.3157
1148024,SYNC/Cam01/2020-11-16/UniFiVideo.Export.20201116.171000-20201116.142001/20201116.161001.JRNVR1Cam1.mp4,2020-11-16 09:10:01,42.0,Spectrogram 1,1.0,126.0,129.0,150.0,12000.0,caltow,California Towhee,0.4438
1151021,SYNC/Cam02/2020-11-19/UniFiVideo.Export.20201119.171001-20201119.143001/20201119.150000.JRNVR1Cam2.mp4,2020-11-19 08:00:00,8.0,Spectrogram 1,1.0,165.0,168.0,150.0,12000.0,wrenti,Wrentit,0.8908
1154424,SYNC/Cam01/2020-11-20/UniFiVideo.Export.20201120.171001-20201120.142000/20201120.151000.JRNVR1Cam1.mp4,2020-11-20 08:10:00,22.0,Spectrogram 1,1.0,459.0,462.0,150.0,12000.0,yerwar,Yellow-rumped Warbler,0.1532
1154608,SYNC/Cam01/2020-11-20/UniFiVideo.Export.20201120.171001-20201120.142000/20201120.155000.JRNVR1Cam1.mp4,2020-11-20 08:50:00,55.0,Spectrogram 1,1.0,300.0,303.0,150.0,12000.0,houfin,House Finch,0.2746
1155522,SYNC/Cam01/2020-11-20/UniFiVideo.Export.20201120.171001-20201120.142000/20201120.163001.JRNVR1Cam1.mp4,2020-11-20 09:30:01,97.0,Spectrogram 1,1.0,294.0,297.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.3444
1155604,SYNC/Cam10/2020-11-20/UniFiVideo.Export.20201120.171001-20201120.142001/20201120.164001.JRNVR1Cam10.mp4,2020-11-20 09:40:01,9.0,Spectrogram 1,1.0,351.0,354.0,150.0,12000.0,cliswa,Cliff Swallow,0.2286
1157280,SYNC/Cam10/2020-11-21/UniFiVideo.Export.20201121.171000-20201121.142001/20201121.162000.JRNVR1Cam10.mp4,2020-11-21 09:20:00,3.0,Spectrogram 1,1.0,312.0,315.0,150.0,12000.0,blkpho,Black Phoebe,0.2518
1157991,SYNC/Cam02/2020-11-22/UniFiVideo.Export.20201122.171001-20201122.143001/20201122.151001.JRNVR1Cam2.mp4,2020-11-22 08:10:01,11.0,Spectrogram 1,1.0,225.0,228.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.2219
1160989,SYNC/Cam01/2020-11-23/UniFiVideo.Export.20201123.171001-20201123.142000/20201123.163000.JRNVR1Cam1.mp4,2020-11-23 09:30:00,27.0,Spectrogram 1,1.0,90.0,93.0,150.0,12000.0,caltow,California Towhee,0.1886
1161850,SYNC/Cam01/2020-11-24/UniFiVideo.Export.20201124.171000-20201124.142000/20201124.144000.JRNVR1Cam1.mp4,2020-11-24 07:40:00,18.0,Spectrogram 1,1.0,48.0,51.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.2161
1162467,SYNC/Cam01/2020-11-24/UniFiVideo.Export.20201124.171000-20201124.142000/20201124.162000.JRNVR1Cam1.mp4,2020-11-24 09:20:00,32.0,Spectrogram 1,1.0,186.0,189.0,150.0,12000.0,whcspa,White-crowned Sparrow,0.1031
1162872,SYNC/Cam01/2020-11-24/UniFiVideo.Export.20201124.171000-20201124.142000/20201124.171000.JRNVR1Cam1.mp4,2020-11-24 10:10:00,7.0,Spectrogram 1,1.0,60.0,63.0,150.0,12000.0,stejay,Steller's Jay,0.2043
1167721,SYNC/Cam02/2020-11-28/UniFiVideo.Export.20201128.171000-20201128.143001/20201128.143001.JRNVR1Cam2.mp4,2020-11-28 07:30:01,54.0,Spectrogram 1,1.0,501.0,504.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.5964
1168160,SYNC/Cam10/2020-11-28/UniFiVideo.Export.20201128.171000-20201128.142000/20201128.161000.JRNVR1Cam10.mp4,2020-11-28 09:10:00,36.0,Spectrogram 1,1.0,408.0,411.0,150.0,12000.0,wrenti,Wrentit,0.2589
1173127,SYNC/Cam01/2020-12-02/UniFiVideo.Export.20201202.171000-20201202.142000/20201202.161000.JRNVR1Cam1.mp4,2020-12-02 09:10:00,70.0,Spectrogram 1,1.0,414.0,417.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.4404
1173807,SYNC/Cam02/2020-12-03/UniFiVideo.Export.20201203.171000-20201203.143001/20201203.144001.JRNVR1Cam2.mp4,2020-12-03 07:40:01,34.0,Spectrogram 1,1.0,399.0,402.0,150.0,12000.0,wrenti,Wrentit,0.5702
1174778,SYNC/Cam07/2020-12-03/UniFiVideo.Export.20201204.075000-20201203.194000/20201204.075000.JRNVR1Cam7.mp4,2020-12-04 00:50:00,13.0,Spectrogram 1,1.0,351.0,354.0,150.0,12000.0,cangoo,Canada Goose,0.195
1181955,SYNC/Cam02/2020-12-11/UniFiVideo.Export.20201211.171000-20201211.143000/20201211.145000.JRNVR1Cam2.mp4,2020-12-11 07:50:00,57.0,Spectrogram 1,1.0,309.0,312.0,150.0,12000.0,warvir,Warbling Vireo,0.1876
1184475,SYNC/Cam01/2020-12-14/UniFiVideo.Export.20201214.171001-20201214.142000/20201214.170001.JRNVR1Cam1.mp4,2020-12-14 10:00:01,5.0,Spectrogram 1,1.0,312.0,315.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.8837
1185837,SYNC/Cam09/2020-12-15/UniFiVideo.Export.20201215.224000-20201215.144000/20201215.220000.JRNVR1Cam9.mp4,2020-12-15 15:00:00,30.0,Spectrogram 1,1.0,213.0,216.0,150.0,12000.0,weskin,Western Kingbird,0.1053
1187701,SYNC/Cam07/2020-12-17/UniFiVideo.Export.20201217.224000-20201217.143001/20201217.223000.JRNVR1Cam7.mp4,2020-12-17 15:30:00,5.0,Spectrogram 1,1.0,36.0,39.0,150.0,12000.0,blkpho,Black Phoebe,0.4943
1188442,SYNC/Cam01/2020-12-18/UniFiVideo.Export.20201218.171001-20201218.142000/20201218.164001.JRNVR1Cam1.mp4,2020-12-18 09:40:01,20.0,Spectrogram 1,1.0,138.0,141.0,150.0,12000.0,houfin,House Finch,0.137
1196077,SYNC/Cam09/2020-12-25/UniFiVideo.Export.20201225.142001-20201225.081000/20201225.140001.JRNVR1Cam9.mp4,2020-12-25 07:00:01,45.0,Spectrogram 1,1.0,477.0,480.0,150.0,12000.0,grhowl,Great Horned Owl,0.8498
1200614,SYNC/Cam07/2020-12-30/UniFiVideo.Export.20201230.191000-20201231.040000/20201230.180000.JRNVR1Cam7.mp4,2020-12-30 11:00:00,24.0,Spectrogram 1,1.0,261.0,264.0,150.0,12000.0,houfin,House Finch,0.3103
1200693,SYNC/Cam09/2020-12-30/UniFiVideo.Export.20201230.224001-20201230.144000/20201230.221001.JRNVR1Cam9.mp4,2020-12-30 15:10:01,4.0,Spectrogram 1,1.0,15.0,18.0,150.0,12000.0,amekes,American Kestrel,0.9575
1201500,SYNC/Cam10/2020-12-31/UniFiVideo.Export.20201231.171000-20201231.142000/20201231.164001.JRNVR1Cam10.mp4,2020-12-31 09:40:01,7.0,Spectrogram 1,1.0,324.0,327.0,150.0,12000.0,warvir,Warbling Vireo,0.235
1206393,SYNC/Cam01/2021-01-06/UniFiVideo.Export.20210106.171000-20210106.142000/20210106.152000.JRNVR1Cam1.mp4,2021-01-06 08:20:00,8.0,Spectrogram 1,1.0,192.0,195.0,150.0,12000.0,norfli,Northern Flicker,0.1182
1206593,SYNC/Cam02/2021-01-06/UniFiVideo.Export.20210106.172000-20210106.143000/20210106.161000.JRNVR1Cam2.mp4,2021-01-06 09:10:00,13.0,Spectrogram 1,1.0,60.0,63.0,150.0,12000.0,calthr,California Thrasher,0.2244
1209473,SYNC/Cam10/2021-01-10/UniFiVideo.Export.20210110.171000-20210110.142001/20210110.162001.JRNVR1Cam10.mp4,2021-01-10 09:20:01,32.0,Spectrogram 1,1.0,333.0,336.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.1282
1209789,SYNC/Cam07/2021-01-10/UniFiVideo.Export.20210110.224000-20210110.144001/20210110.222000.JRNVR1Cam7.mp4,2021-01-10 15:20:00,6.0,Spectrogram 1,1.0,48.0,51.0,150.0,12000.0,blkpho,Black Phoebe,0.1713
1211642,SYNC/Cam10/2021-01-12/UniFiVideo.Export.20210112.171001-20210112.142000/20210112.170001.JRNVR1Cam10.mp4,2021-01-12 10:00:01,23.0,Spectrogram 1,1.0,360.0,363.0,150.0,12000.0,calthr,California Thrasher,0.115
1213069,SYNC/Cam02/2021-01-13/UniFiVideo.Export.20210113.172001-20210113.143001/20210113.171001.JRNVR1Cam2.mp4,2021-01-13 10:10:01,74.0,Spectrogram 1,1.0,432.0,435.0,150.0,12000.0,hutvir,Hutton's Vireo,0.9455
1214671,SYNC/Cam07/2021-01-14/UniFiVideo.Export.20210114.224000-20210114.144000/20210114.224000.JRNVR1Cam7.mp4,2021-01-14 15:40:00,25.0,Spectrogram 1,1.0,426.0,429.0,150.0,12000.0,blkpho,Black Phoebe,0.1961
1215048,SYNC/Cam02/2021-01-15/UniFiVideo.Export.20210115.172000-20210115.143000/20210115.150000.JRNVR1Cam2.mp4,2021-01-15 08:00:00,12.0,Spectrogram 1,1.0,114.0,117.0,150.0,12000.0,mallar3,Mallard,0.1018
1215426,SYNC/Cam01/2021-01-15/UniFiVideo.Export.20210115.171001-20210115.142000/20210115.160000.JRNVR1Cam1.mp4,2021-01-15 09:00:00,15.0,Spectrogram 1,1.0,297.0,300.0,150.0,12000.0,caltow,California Towhee,0.4808
1217067,SYNC/Cam01/2021-01-16/UniFiVideo.Export.20210116.171000-20210116.142001/20210116.153001.JRNVR1Cam1.mp4,2021-01-16 08:30:01,11.0,Spectrogram 1,1.0,63.0,66.0,150.0,12000.0,bewwre,Bewick's Wren,0.6299
1221831,SYNC/Cam07/2021-01-20/UniFiVideo.Export.20210120.142000-20210120.081001/20210120.133000.JRNVR1Cam7.mp4,2021-01-20 06:30:00,9.0,Spectrogram 1,1.0,264.0,267.0,150.0,12000.0,grhowl,Great Horned Owl,0.1006
1226591,SYNC/Cam01/2021-01-26/UniFiVideo.Export.20210126.171000-20210126.142000/20210126.165000.JRNVR1Cam1.mp4,2021-01-26 09:50:00,49.0,Spectrogram 1,1.0,573.0,576.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1416
1229119,"SYNC/Cam07/2021-01-28/04 Camera 7 - 1-28-2021, 12.15.00am (21).mp4",2021-01-28 00:15:00,140.0,Spectrogram 1,1.0,3291.0,3294.0,150.0,12000.0,gadwal,Gadwall,0.6945
1232058,"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (7).mp4",2021-01-29 00:15:00,27.0,Spectrogram 1,1.0,243.0,246.0,150.0,12000.0,houfin,House Finch,0.1826
1233729,"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (21).mp4",2021-01-29 00:15:00,113.0,Spectrogram 1,1.0,459.0,462.0,150.0,12000.0,mallar3,Mallard,0.1796
1238105,"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (10).mp4",2021-01-29 00:15:00,361.0,Spectrogram 1,1.0,2550.0,2553.0,150.0,12000.0,houfin,House Finch,0.2566
1241877,"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (17).mp4",2021-01-29 00:15:00,832.0,Spectrogram 1,1.0,3360.0,3363.0,150.0,12000.0,mallar3,Mallard,0.2338
1242025,"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (7).mp4",2021-01-29 00:15:00,890.0,Spectrogram 1,1.0,3525.0,3528.0,150.0,12000.0,wrenti,Wrentit,0.1682
1242030,"SYNC/Cam07/2021-01-29/04 Camera 7 - 1-29-2021, 12.15.00am (20).mp4",2021-01-29 00:15:00,893.0,Spectrogram 1,1.0,3210.0,3213.0,150.0,12000.0,mallar3,Mallard,0.6772
1243973,"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (23).mp4",2021-01-30 00:30:00,58.0,Spectrogram 1,1.0,330.0,333.0,150.0,12000.0,mallar3,Mallard,0.3403
1244145,"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (19).mp4",2021-01-30 00:30:00,71.0,Spectrogram 1,1.0,312.0,315.0,150.0,12000.0,mallar3,Mallard,0.9773
1244666,"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (3).mp4",2021-01-30 00:30:00,111.0,Spectrogram 1,1.0,507.0,510.0,150.0,12000.0,mallar3,Mallard,0.3694
1245313,"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (11).mp4",2021-01-30 00:30:00,164.0,Spectrogram 1,1.0,1254.0,1257.0,150.0,12000.0,blkpho,Black Phoebe,0.8363
1247960,"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (7).mp4",2021-01-30 00:30:00,445.0,Spectrogram 1,1.0,1488.0,1491.0,150.0,12000.0,blkpho,Black Phoebe,0.6014
1249110,"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (7).mp4",2021-01-30 00:30:00,651.0,Spectrogram 1,1.0,2109.0,2112.0,150.0,12000.0,mallar3,Mallard,0.9168
